61419916,37.580833,127.1520133
61419917,37.5807733,127.1515459
61419918,37.5804474,127.15205
61419919,37.5801725,127.1526294
61419920,37.5798043,127.1530021
61419921,37.5797645,127.1535252
61419922,37.5794934,127.1535142
61419923,37.5790552,127.1534468
61419924,37.578906,127.1530853
61419925,37.5788584,127.1525977
61419926,37.5787728,127.1521323
61420470,37.5786234,127.1517546
61420471,37.5784731,127.1524225
61420472,37.5783804,127.1530377
61420473,37.5781022,127.1534675
61420474,37.5777863,127.1527969
61420475,37.57745,127.1516247
61420476,37.577216,127.1499365
61420477,37.5770439,127.1482339
61420478,37.5769798,127.1476978
61420479,37.5769393,127.14728
61420480,37.5768976,127.1464339
61420842,37.5769063,127.1453697
61420843,37.5769186,127.1442647
61420844,37.576883,127.142722
61420845,37.5768484,127.1411831
61420846,37.576741,127.139413
61420847,37.5764803,127.1377724
61420848,37.5760968,127.1359763
61420849,37.5755681,127.1342526
61420850,37.5749462,127.1325486
61420851,37.5742256,127.1308271
61420852,37.5735136,127.129174
61421280,37.5727579,127.1277084
61421281,37.5716568,127.1261631
61421282,37.5705214,127.1246314
61421283,37.5694433,127.1231774
61421284,37.5687212,127.1222425
61421285,37.5677426,127.1211212
61421286,37.5665668,127.1199676
61421287,37.5655049,127.1190075
61421288,37.5643125,127.1179455
61421289,37.5627861,127.1167515
61421290,37.561249,127.1157811
61421515,37.5595059,127.1149034
61421516,37.5579502,127.1141262
61421517,37.5562056,127.1135501
61421518,37.5545403,127.1131194
61421519,37.5527456,127.1122077
61421520,37.5512294,127.1114158
61421521,37.5498071,127.1108005
61421522,37.5480711,127.1104752
61421523,37.5465325,127.1098332
61421524,37.5452544,127.1085309
61421525,37.5439283,127.1071833
61421561,37.5426431,127.1057492
61421562,37.5414519,127.1043874
61421563,37.5402786,127.1029676
61421564,37.5393943,127.1015572
61421565,37.5382389,127.1002027
61421566,37.5372465,127.0990525
61421567,37.5361335,127.0977903
61421568,37.535037,127.0964959
61421569,37.5338532,127.0951617
61421570,37.5328224,127.0941117
61421571,37.5316505,127.0929237
61421605,37.530564,127.0916533
61421606,37.5294334,127.0900183
61421607,37.5284832,127.0880782
61421608,37.527947,127.0867493
61421609,37.5277851,127.0859701
61421610,37.5277168,127.0852915
61421611,37.5276826,127.0846763
61421612,37.5276701,127.0840299
61421613,37.5276429,127.0834546
61421614,37.5276106,127.0825739
61421615,37.5276071,127.0818867
61421640,37.5276334,127.0813849
61421641,37.5277087,127.080813
61421642,37.5277973,127.0801507
61421643,37.5279019,127.0796216
61421644,37.5280729,127.0788867
61421645,37.5283445,127.0780209
61421646,37.5286185,127.0771654
61421647,37.5288428,127.0765091
61421648,37.5291514,127.0756291
61421649,37.5294973,127.0746352
61421650,37.5298197,127.0735015
61421672,37.5301615,127.0723513
61421673,37.5304614,127.0712835
61421674,37.5306823,127.0705438
61421675,37.5308643,127.0698644
61421676,37.5309862,127.0694697
61421677,37.5311314,127.0688286
61421678,37.531207,127.0684713
61421679,37.5313631,127.0679043
61421680,37.5315044,127.0673789
61421681,37.5316158,127.0669473
61421682,37.5318271,127.0661689
61421760,37.5319571,127.0656811
61421761,37.5320584,127.0653112
61421762,37.5323542,127.0641297
61421763,37.5325003,127.0635097
61421764,37.532728,127.0625731
61421765,37.5329585,127.0617399
61421766,37.5331149,127.0612075
61421767,37.5332353,127.0608085
61421768,37.5333661,127.0603803
61421769,37.5334901,127.060015
61421770,37.5336041,127.0595331
61421793,37.5338452,127.0587552
61421794,37.5340135,127.0581227
61421795,37.5341455,127.0575372
61421796,37.5342851,127.0568764
61421797,37.5344197,127.0563327
61421798,37.5345685,127.0556845
61421799,37.5347727,127.0550527
61421800,37.5349651,127.0544826
61421801,37.5351586,127.0538414
61421802,37.5353147,127.053207
61421803,37.5354944,127.0526245
61421848,37.5357175,127.0518887
61421849,37.5358429,127.0513714
61421850,37.535948,127.0509537
61421851,37.5360915,127.0505132
61421852,37.53624,127.0499443
61421853,37.5363901,127.0493747
61421854,37.5364987,127.0489515
61421855,37.5366007,127.0486151
61421856,37.5368033,127.0479639
61421857,37.5368875,127.0476408
61421858,37.5370058,127.0471912
61421903,37.5370688,127.046952
61421904,37.5371733,127.0465965
61421905,37.5372745,127.0462807
61421906,37.537436,127.0457474
61421907,37.5375589,127.0452989
61421908,37.5377034,127.0447557
61421909,37.5378561,127.0441255
61421910,37.5379545,127.0437048
61421911,37.5381065,127.0432025
61421912,37.5382436,127.0427238
61421913,37.538342,127.0423526
61422013,37.5383806,127.0422072
61422014,37.538503,127.0418521
61422015,37.5386408,127.0415205
61422016,37.5387934,127.0411333
61422017,37.5389237,127.0407775
61422018,37.5392017,127.0403688
61422019,37.5397214,127.0399568
61422020,37.5400075,127.0396522
61422021,37.5403123,127.0389609
61422022,37.5403545,127.0383593
61422023,37.540506,127.0377218
61422275,37.5408188,127.0370381
61422276,37.5411074,127.0363428
61422277,37.5413996,127.035615
61422278,37.5420522,127.0351557
61422279,37.5430985,127.0356599
61422280,37.5436807,127.0358689
61422281,37.544478,127.0348298
61422282,37.5447188,127.0340941
61422283,37.5451418,127.0330047
61422284,37.5456645,127.0316523
61422285,37.5461466,127.0302501
61422727,37.5462124,127.0288642
61422728,37.5457113,127.0275568
61422729,37.5454552,127.0268192
61422730,37.5453342,127.0263578
61422731,37.5452431,127.0258973
61422732,37.5450661,127.0251656
61422733,37.5449704,127.0248268
61422734,37.5450268,127.0244925
61422735,37.5458997,127.0248054
61422736,37.5465792,127.0251616
61422737,37.5468735,127.0253381
61423065,37.5469796,127.0253911
61423066,37.5470414,127.0254474
61423067,37.5473294,127.0255472
61423068,37.5477014,127.025677
61423069,37.5477651,127.0256993
61423070,37.5481294,127.0255641
61423071,37.548159,127.0244904
61423072,37.5481911,127.0233633
61423073,37.5482095,127.0230118
61423074,37.5482038,127.0225752
61423075,37.5482167,127.0221696
61423353,37.548228,127.0218733
61423354,37.5482405,127.0214175
61423355,37.5482834,127.0210182
61423356,37.5482758,127.0205552
61423357,37.5483032,127.0199131
61423358,37.5483062,127.0193858
61423359,37.5483424,127.0186758
61423360,37.548361,127.0181437
61423361,37.548361,127.0174372
61423362,37.5484531,127.0167178
61423363,37.5487699,127.015869
61423474,37.5492522,127.015377
61423475,37.5499066,127.0148544
61423476,37.5529055,127.0120308
61423477,37.552464,127.0123788
61423478,37.5523694,127.0127629
61423479,37.5528846,127.0123451
61423480,37.5531596,127.0120824
61423481,37.5534223,127.0118567
61423482,37.5537705,127.0115791
61423483,37.5540185,127.0113784
61423484,37.5545344,127.0109731
61423656,37.5552482,127.0104145
61423657,37.5560884,127.0097765
61423658,37.556767,127.0094052
61423659,37.5575618,127.008965
61423660,37.5581747,127.0083202
61423661,37.5584852,127.0084759
61423662,37.5588793,127.0085999
61423663,37.5592607,127.0088291
61423664,37.5596019,127.0085923
61423665,37.5599369,127.0085133
61423666,37.55997,127.0084694
